Date,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
2005-01-31,115.78613522,135.08699099,148.80529605,120.12894666,185.8299039,116.30849318,149.84320787,152.56191772,175.00194957,117.08344926,179.66613472,126.41395243,132.52665266,108.55422543,114.71344812,115.59072553,115.88887625,121.83018899,152.12629314,175.81611681,150.46950682,112.97204935,136.44535728,114.8425751,123.81610917,133.76181166,114.46020226,184.35288501,152.19428982,165.95044976,128.26479662,152.25910981,113.69532671,125.25004811,111.52145473,116.05362185,134.53294183,139.78992166,184.15504331,116.6604704,119.41560454,116.20859857,113.48606488,112.87704317,148.43957201,162.72223755,134.0210577,119.72212524,126.61330198,136.60855059
2005-02-28,116.14195643,136.23484049,152.99230649,120.76165049,188.81818755,116.77481777,150.87263803,153.97172159,179.16798057,117.66546008,182.14077219,127.8430001,133.12074095,108.70770553,114.92409977,116.06044204,115.96220272,122.07435388,153.03040755,178.8142336,151.49104566,112.92682985,136.9189537,115.24210273,124.45092799,135.24782293,114.76748439,186.92152303,152.63439534,167.53272267,129.31567245,152.38108143,114.58806971,125.55822332,111.7024697,116.56257727,136.14754705,140.36747257,185.24316029,117.189695,119.84906003,116.89075531,114.09059484,113.7420994,149.49880225,164.91447632,135.85858777,120.4228898,126.93608993,137.7047479
2005-03-31,117.1815674,137.7065847,158.47050369,121.53059218,192.85077652,117.65137737,152.5649972,155.85749536,183.69569216,118.61105298,185.42488307,129.44365749,134.3130287,109.49695805,115.76087128,116.96023975,116.63028562,122.76299621,154.04729515,182.891072,152.77806226,113.27857839,138.28712035,115.68466683,125.53906228,137.27343485,115.4581428,190.23234394,153.54071009,169.45276556,130.79449163,153.31548228,115.64990445,126.38505307,112.54412549,117.70489597,138.47605881,141.84362643,186.56257682,118.17518322,120.66553184,118.07812585,115.26152101,114.94621508,151.09712715,168.07265864,138.68864289,121.79693842,128.10997228,138.7927918
2005-04-30,118.72255445,139.39232187,164.69208294,122.48275822,197.37789996,118.93647718,154.60632423,158.03340512,188.35065996,119.57621624,189.55160093,131.57556892,135.93445496,110.86987764,116.97951065,118.12306704,117.61083677,123.93076339,155.41984467,187.47520326,154.19839215,114.21966138,140.20438905,116.44053458,126.76032191,139.43228971,116.36817923,193.98728862,155.07733544,171.81104367,132.76612795,155.55978739,116.7982184,127.84990056,113.72615527,119.00031401,141.54940992,143.91445197,188.45010058,119.60202738,121.81445644,119.33939125,116.51603023,116.38536484,153.05512125,171.86913747,141.77642233,123.5902148,129.72891502,140.24394768
2005-05-31,120.26860858,141.13963799,171.47979765,123.66225239,201.12345643,120.2193369,156.6121182,160.14492045,193.67683665,120.59883036,194.15250293,134.48287586,137.52557079,112.11481419,118.05627618,119.10976175,118.49997403,124.9606564,157.33702709,191.66794797,155.65555074,115.1710159,141.88761429,117.60073641,127.94272381,141.45613148,117.16957989,197.2797105,157.02077132,174.85830158,134.9571272,158.32114056,118.01569644,129.67026508,114.85326624,120.15698597,144.76436902,146.06373821,190.8611425,120.91550379,122.91959353,120.41523795,117.58310198,118.02488499,155.22839999,175.82990745,144.63974419,125.30404637,131.01455196,142.18415014
2005-06-30,121.53909981,143.12968206,178.16095923,124.8458414,204.30417552,121.07340898,158.64534215,162.18783361,199.42813362,121.58785297,198.74067891,137.6395415,138.81671431,112.67686445,118.74174885,119.66300287,119.18545849,125.88840024,159.53385107,195.30862685,157.21954051,115.6859798,143.26033288,118.9967337,128.99828614,143.23261048,117.74335545,199.80482028,158.90055597,178.18287301,136.93016216,161.0924629,118.85373486,131.30807445,115.71667622,121.14807104,147.96752095,148.02792275,193.40091462,122.10501594,123.61537491,121.33686584,118.46623098,120.00508502,157.32342473,179.24189076,147.13672886,126.4938429,131.69584698,144.2552948
2005-07-31,122.43297636,145.32033677,183.79281331,125.892606,207.31269594,121.47494532,160.41029152,164.26732366,204.91767502,122.18822163,202.74689034,140.62431702,139.99423367,112.93372118,119.17133579,120.19631892,119.88169746,126.94534761,161.26129514,198.41536317,158.33883304,115.75477852,144.07264049,120.14373506,129.81025805,144.8168786,118.13405192,201.95819383,160.39719593,181.01954786,138.64829845,163.21358565,119.66227022,132.50170364,116.03825118,121.77512111,151.09065291,149.82412391,195.60063096,123.27559136,124.11351457,122.231065,118.9997301,122.03848445,159.13319763,181.69096624,149.47290373,127.23680152,132.37673162,146.11209432
2005-08-31,123.07368155,147.1564013,188.34025642,126.79206372,209.99288283,121.54976739,161.64725645,166.44470094,209.42085566,122.684292,205.77508437,143.44131653,140.87984081,113.19311206,119.3816586,120.57610932,120.37287859,128.11617419,162.15730563,200.77275164,158.10823628,115.49963747,144.58261399,120.98368936,130.28880711,146.47876907,118.38626754,203.91477182,161.19984619,183.18937996,140.30784197,164.21366581,120.67976727,133.38968065,115.86988727,121.88728014,153.81787597,151.43521599,197.03479881,124.28989287,124.78585747,122.91965572,119.35784999,123.7725746,160.60116055,183.51445521,151.6115619,127.74723999,133.1935326,147.52012575
2005-09-30,123.67445374,148.3026373,191.8177628,127.49881401,211.55443058,121.6266974,162.25538205,168.28268213,212.75354018,123.19022329,208.34065231,145.93472916,141.24931897,113.37116566,119.59583161,120.55641774,120.52448574,129.82562435,162.3653693,202.36935156,157.21618415,115.06708009,145.08633582,121.76102565,130.47285175,148.04179724,118.43654824,205.43008385,161.10760015,184.3208624,141.83691644,164.86943532,121.45343515,134.30880058,115.56752695,121.9493357,155.99356673,152.21774216,197.19572747,125.30488579,125.52478822,123.36939746,119.72714847,125.20333869,161.65539157,184.66275237,153.47860261,127.9836589,133.70768036,148.62634928
2005-10-31,124.50184938,148.88935226,194.15826962,127.94461911,211.93086427,121.71492381,162.28769999,169.26723026,215.42772534,123.77980721,211.08232141,148.02109989,141.44019278,113.23920684,119.94285942,120.39099953,120.59257218,131.86206951,162.00829965,203.22531018,156.47534332,114.47883462,144.93219018,122.56314986,130.43745549,149.09116946,118.32684354,206.4273388,160.28251613,184.7488142,143.10146169,165.51405996,121.96566609,135.23508314,115.30318955,122.0744804,157.73035357,152.36571205,196.2394762,126.47356461,126.08826899,123.87828034,120.07900242,126.6272921,162.1808267,185.23203478,154.89736156,128.24476557,133.76306168,149.82233265
2005-11-30,125.35599643,149.06694549,195.56535659,128.09518348,211.93125564,121.58006397,161.87606229,169.68863385,217.35805088,124.39451569,213.85267725,149.51177418,141.60635089,112.78647829,120.06352044,120.13492426,120.46205883,133.54786515,161.59214154,203.65413052,155.59244968,113.64033223,144.15169864,123.37227595,130.28806365,149.70916898,118.15603557,207.19182576,159.16738108,184.80347129,144.15076284,165.73762948,122.34429522,135.81281957,114.9751782,122.35351491,159.16742469,152.43333254,195.01177159,127.26332692,126.31992019,124.48988781,120.3065679,127.91783423,162.33917192,185.48394289,155.58643256,128.68698227,133.59283095,150.9987135
2005-12-31,125.95127046,149.22973337,196.90095007,127.99338972,212.00143602,121.19453681,161.17295562,169.94919347,218.30719467,124.3876206,216.38132488,150.67302925,141.71618484,112.11638068,119.68955427,119.87789628,120.27914174,134.89282218,161.51067571,203.93264696,154.22759728,112.48589504,143.28301518,123.95618335,130.28439751,150.30567916,118.00029315,207.88095021,158.29163818,184.54673465,145.27178888,165.43665488,122.75604306,136.03720753,114.16967492,122.79292954,160.36939226,152.23508906,194.02812321,127.36788565,126.31743809,124.99762902,120.20766306,128.99146422,162.38021477,185.57382427,156.2147289,129.11673594,133.15795408,152.02760392
2006-01-31,126.57815759,149.81753305,198.7366321,127.97180336,212.60295424,120.97022879,160.81382624,170.27197407,219.2106535,124.11312615,218.44961421,152.16319518,142.01991946,111.55731353,119.26910425,119.88431906,120.48628674,135.90036289,161.59448012,204.32225628,152.96799999,111.31573415,142.91739849,124.40397237,130.48769817,151.10052671,117.7802732,208.62810296,157.98734144,184.02412509,146.61834669,164.91579616,123.27249077,136.12293687,113.48352028,123.18614723,161.73519132,151.95076895,193.38618341,127.26750339,126.43263604,125.23375933,120.37814039,130.35459823,162.50067366,186.02466823,157.42838962,129.57077767,132.64893179,153.18488506
2006-02-28,127.39867817,150.83160915,200.66727821,128.38173085,213.91055428,121.30315974,161.10908572,170.94238475,220.93590218,124.57863943,220.00460766,154.21229313,142.69667589,111.644377,119.44646129,120.480312,121.18083639,136.73921236,161.56181703,205.51541011,152.66495759,110.94424122,143.35175057,125.20517832,130.95346701,152.25487526,117.65848253,209.63765833,158.29576955,183.8339919,148.33759212,164.4666154,123.88521133,136.3375739,113.78778195,123.78659874,163.67326047,152.42481264,193.19825511,127.67742946,126.89690314,125.58278792,121.25687929,132.05476387,163.01091316,186.79068887,159.33129969,130.1741321,132.94660117,154.61911803
2006-03-31,128.41172354,152.19730851,202.432469,129.27118591,215.44952966,122.1111189,162.06984475,171.90957384,223.29253193,125.67401098,221.24785222,156.90065232,143.61571401,112.40576192,120.10794892,121.51382909,121.93920782,137.796055,161.72843749,207.57741591,153.2000476,111.49574975,144.31019415,126.35957551,131.75937639,153.86868182,118.17592002,210.81871229,159.12029001,185.16627052,150.44673209,164.67805304,124.77117069,136.95252776,114.64944151,124.70539669,166.20360656,153.72070369,193.69864939,128.96409693,127.81140974,126.62257694,122.23033682,134.054276,163.92844461,187.87922954,161.98301954,130.94244534,133.99460018,156.35618533
2006-04-30,129.75563124,153.80409427,204.16109558,130.40708586,216.64421349,123.22183206,163.50361521,172.88809496,224.53305621,126.91125596,222.44079499,159.77310559,144.9029621,113.5572597,120.89680539,122.66838432,122.63242271,139.11547734,162.54716008,209.60691633,154.14271175,112.37287583,145.25450261,127.76835767,132.74652855,155.92012485,119.32932828,211.55373953,160.24237347,187.07505186,152.64144558,165.97084217,126.00474371,137.91004001,115.56794373,125.95308911,169.01804716,155.47103102,194.79456188,130.56950742,129.10669124,128.1939242,123.2056099,136.58216429,165.00042865,189.60223824,165.18602419,131.62421909,135.17207689,158.54783076
2006-05-31,131.12239696,155.35202541,205.25491197,131.48595836,217.23280927,124.28388454,164.86256694,174.0220168,224.30351373,128.02717334,223.53927859,162.26917014,146.45363411,114.46098749,121.87374191,123.78242367,123.33150767,140.32490971,163.90537642,211.38407314,155.22837305,113.18735587,146.15119504,129.41569346,133.84850989,158.23348086,120.52434033,211.46292984,161.0744524,188.73068672,154.5930339,167.88389,127.29581926,139.21613721,116.47833733,127.10361627,171.74577635,157.54013036,196.00170718,131.87876601,130.42875304,129.76745527,124.57115434,139.50361109,166.02531785,191.19829111,168.10595481,132.12583707,136.19719703,161.02391421
2006-06-30,132.11271592,156.73418004,205.22549149,132.2278117,216.86917994,124.98352663,165.71232215,175.33142895,223.95372678,128.68980031,224.04588961,164.45917892,147.41642519,114.9503953,122.91438114,124.50843725,123.87789735,141.3501471,165.1182078,212.53414591,155.82432234,113.61054307,146.67295251,130.77298916,134.82616893,160.37166451,121.37358239,210.97481727,161.23718582,190.12562214,156.2336403,169.53332634,128.4327334,140.66954326,116.88532209,127.68803208,174.23146619,158.98209102,196.80358097,133.01677856,131.48064789,131.00412334,125.76424999,142.24912204,166.90312109,191.84194649,170.33991474,132.69188206,137.14280352,163.20965176
2006-07-31,132.7079078,157.73448364,204.70382107,132.62891099,215.6091551,125.06500369,165.70281068,176.17983906,223.41998599,128.70987755,223.85652685,165.98193333,147.86066235,115.31865245,123.4769673,124.6109026,124.15571461,142.22748609,165.30707732,212.28413405,155.32915171,113.2918986,146.59262118,131.37953742,135.32096057,162.02611405,121.59085599,210.1519299,160.78545289,190.39991921,157.67025818,170.22102055,129.31639974,141.75533982,116.74514882,127.77663469,176.03189463,159.36265612,196.70995659,133.83946904,132.13763268,131.64453014,126.43314731,144.61356283,167.37008118,191.81484064,171.70372722,133.22651139,137.77649457,164.72468141
2006-08-31,133.10003946,157.91590339,203.69044053,132.75805593,213.72436211,124.57420506,164.82389931,176.49139805,222.15211161,128.506337,223.3065558,166.44362287,147.88454922,115.46398324,123.43061252,124.22273444,123.99705437,142.81641692,164.3501355,211.05754814,153.74286955,112.25234375,146.09598645,131.46941894,135.16126823,163.04924435,121.13957733,208.74129948,159.85704983,189.37371545,158.52082526,169.93444459,129.59515233,142.28809248,116.21092936,127.7800623,176.69627816,159.0419591,195.4586973,134.06239864,132.19262893,131.78726942,126.76170192,146.32887495,167.1250565,191.05188104,172.45705958,133.59128983,137.46660111,165.73119329
2006-09-30,133.25749868,157.35320533,202.56303358,132.55658946,211.67120051,124.27032444,163.55796537,176.73201558,220.58010262,128.62508808,222.29617737,166.42885794,147.30965763,115.15550225,123.03890632,123.98647675,123.45062826,143.0898668,162.80260528,209.42540502,151.92388934,110.90564567,145.151034,131.63220768,134.39253074,163.29760962,120.42520287,207.03133483,158.53529551,187.44762015,158.84433599,169.30418527,129.48232508,142.26783826,115.24675332,127.88382206,176.32191981,158.67229143,193.43053812,133.99748614,131.78261911,131.87018686,126.63197224,147.5484327,166.51422615,189.63375712,173.00942049,133.84820291,136.55716923,166.63443112
2006-10-31,133.22901131,156.57693517,201.67132354,132.20191607,209.72618552,124.09288204,162.29029503,176.86307544,219.50346252,128.72414831,220.91123151,166.57619917,146.51079234,114.52430521,122.51463519,123.90402157,122.93872267,143.13709215,161.33922096,207.99253828,150.65534312,109.5342767,144.14054569,132.0313531,133.42799509,163.0119709,119.64846537,205.19204187,156.9942591,185.63702845,158.90398635,168.56651163,129.65331141,141.91291132,114.2467846,127.84962909,175.39874367,158.28097571,191.4686987,134.11589419,131.28164565,131.9908269,126.48099452,148.67323971,166.10164375,188.6671233,173.01646039,133.99862483,135.65010682,167.48189929
2006-11-30,133.22280267,156.0436992,200.49712018,131.9220819,207.7432028,123.4316815,160.91322717,176.68014244,218.22520417,128.55835198,220.03216802,166.57000646,145.58193599,113.80512375,122.07331044,123.41940489,122.61937189,143.20013158,160.31855435,207.16920334,149.42207134,108.07792465,142.96695173,132.40208995,132.56012354,162.69511866,119.00547227,203.38425575,155.58131139,184.33281773,159.05370296,167.21936349,129.90234754,141.5392539,113.34373193,127.76434764,174.52384012,157.37396328,189.95729651,134.36204926,130.85470278,131.905418,126.5630478,149.45994056,165.91966641,187.97428496,172.38005749,134.00721922,134.64387825,168.08113302
2006-12-31,133.15836668,155.79108675,199.62403946,131.86608532,206.29228421,122.70377212,159.74254823,176.22161978,216.58232335,128.56650098,220.2147887,166.35384321,144.91787987,112.93353343,121.71670746,122.61597911,122.15499139,143.17996772,159.79238579,206.87856935,147.75223114,106.68238166,141.71452076,132.62988677,131.7686315,162.81714496,118.65331094,201.82492013,154.35533863,183.22256653,159.61673214,165.06638267,130.02678091,141.2404472,112.42859064,128.02487972,174.16776843,156.53172758,188.54300332,134.40792837,130.56692846,131.72629933,126.64855968,150.23756499,165.72142721,186.80802092,172.168879,133.80790703,133.65365903,168.63706501
2007-01-31,132.90043168,155.936097,199.62779566,131.90568561,206.26586714,122.41143179,159.64526266,175.85800606,215.73613199,128.7520395,221.22878029,166.671708,144.82811218,112.39517782,121.37386397,122.28565593,121.8744775,143.43714751,159.81770944,207.16754364,146.3615489,105.52335365,141.31831749,132.94563568,131.498927,163.62248833,118.53256904,200.80484096,153.32834641,182.72602041,160.2310373,163.54178987,130.30042999,141.38665026,111.75470442,128.41088589,174.65553278,156.44179524,187.02284405,134.40714976,130.49854268,131.79042698,126.99357739,151.43227795,165.53691061,186.05059196,173.1636854,133.49781806,133.12201605,169.52405653
2007-02-28,133.18828337,156.67144171,200.12662331,132.13553497,207.68131772,122.45589555,160.62036129,175.84028017,215.82375533,128.97360267,222.35436624,167.88618508,145.28576766,112.34016768,121.34566659,122.83335788,122.31462154,144.2102504,160.50314026,207.83657405,146.24756849,104.75638766,141.82384555,133.45259478,132.05197206,164.77841599,118.76741467,200.64556085,152.94294684,183.11247099,160.65651356,163.90652218,130.92617838,142.12855053,111.6981005,128.72440616,176.03882349,156.96702118,185.85783721,134.70397093,130.8535489,132.40041887,127.69990473,153.2087528,165.70882137,186.45945617,174.99558164,133.3542213,133.57228119,170.81264814
2007-03-31,134.29802135,157.76928497,200.39080527,132.86989759,209.36141734,123.07319898,161.93581691,176.21243659,216.09562573,129.51707736,223.1660725,169.60692801,146.01395062,112.87448429,121.88270432,123.86740627,123.30134696,145.21246721,161.68599323,208.75363672,147.23389618,104.57331317,142.63772475,134.10312333,133.0339632,165.86814507,119.37666466,201.07760183,153.47237101,184.1561661,161.1080772,165.43048093,131.74969396,143.22947976,112.20510541,129.2055575,178.02171906,158.07957356,185.66496794,135.22472671,131.66026536,133.51537315,128.83840518,155.55117154,166.40429771,187.42774942,176.82910553,133.6736241,134.85550891,172.47247988
2007-04-30,135.38670577,159.04423711,200.38478424,133.93181219,209.51800485,124.14384321,162.67869065,176.80122716,215.33296386,130.32157692,223.79672551,171.15383031,146.6270603,114.08969327,122.83131429,125.11361567,124.37039016,146.1556714,162.72761914,209.82603354,148.17342041,104.77360327,143.30971785,134.80768166,134.02035504,167.15208364,120.24066017,201.19636156,154.54374608,185.06408814,161.65773785,166.82171427,132.74973699,144.58068436,113.01781937,129.90990389,179.97350582,159.55449589,186.43144034,135.96709894,132.85047669,134.6075235,130.10864399,157.66599326,167.35495672,188.47292109,178.24380216,134.19184908,136.10075594,174.39342699
2007-05-31,136.23871773,160.31423916,200.17926043,134.70068518,208.31024685,125.01845817,163.02610975,177.20738106,213.17355345,131.08643036,224.46591093,172.33341208,147.13735208,115.21145632,124.02764375,126.323711,125.09834282,146.51681484,163.17407699,210.53929373,148.8171736,105.19106304,143.7290981,135.07474279,134.67463236,168.64290657,121.27462951,200.09735071,155.49814405,185.78655627,162.1858792,167.69295625,133.87541271,145.92409947,113.80630185,130.83297106,181.3757105,160.74716987,187.42802064,136.97020287,134.13181137,135.34060566,131.06112108,159.15438547,168.25231895,189.44188831,179.19142017,134.67848597,137.01818512,176.17756936
2007-06-30,136.7798573,161.25319881,199.21334619,135.01558733,206.4660282,125.76617674,163.5391188,177.33520258,210.52935737,131.38737697,225.0884301,172.96764297,147.62434446,115.86511118,125.00112953,127.22916663,125.50494427,146.60259874,163.2157715,210.25488104,149.4215914,105.23784815,143.91725406,134.84476333,134.9734401,170.05350352,121.86522002,197.77417864,155.85106052,186.23083125,162.66517607,168.52564661,134.80701137,146.91717907,114.30744589,131.87951729,182.01241121,161.63884001,188.12565047,137.53302307,134.86815954,135.86503552,131.7941588,160.17076957,168.91918433,189.42839094,179.92468898,135.32542637,137.54386738,177.62850334
2007-07-31,136.85028478,161.63284051,197.38392842,135.07604591,203.37338659,126.0815824,163.87000111,177.36673758,207.82486396,131.05355024,225.62377971,172.92173831,147.62518814,116.10123038,125.30517036,127.65862514,125.69473545,146.74259618,163.05746356,209.11003992,149.45184694,104.32237069,143.64178874,134.62429418,135.08730917,171.23407065,121.72237118,194.88486656,155.5207761,185.77164489,162.91392632,169.20997217,135.15241958,147.37204131,114.45468719,132.74484298,181.54245121,162.12846689,188.22916843,137.45897692,135.10529721,135.97676781,132.11021603,160.5713281,169.34278165,188.22688211,180.26163087,136.27147964,137.62636566,178.82179529
2007-08-31,136.61563534,161.38774683,194.85266651,134.8318161,199.58559382,125.34994615,163.58704425,177.40082521,205.13822911,130.31594677,225.94532021,172.24988603,146.8612194,115.766219,125.14646746,127.46783782,125.42558131,146.80327276,162.63702638,207.4256562,148.63631664,102.67817691,142.78585067,134.62635129,134.65129625,171.61423661,121.19350274,191.51936052,154.3675907,184.69952875,162.72373864,169.12872388,134.85034562,147.26778455,113.81713383,133.32705024,180.12823947,161.67959251,187.08528597,137.14273561,135.05723801,135.57400779,131.51328134,160.3495376,169.48011379,186.90281641,179.85106772,137.12413315,137.3443528,179.34934566
2007-09-30,136.02556893,160.55514428,191.70559171,134.44227238,195.41605449,123.93792793,162.50048398,177.016952,202.28823746,129.23744132,225.78706308,170.94525401,145.64603784,114.62832154,124.72732737,126.666044,124.80050718,146.72794767,161.9543146,205.01653155,147.18977535,100.51252891,141.33256688,134.66547876,133.47032991,171.04310685,120.43237851,187.81874847,152.46334543,183.37909331,162.02771889,168.38434121,134.16897276,146.81979121,112.5092426,133.40228352,178.4405724,160.46873039,184.90307284,136.71568564,134.70598325,135.1320248,130.67855144,159.21045281,168.88635467,185.17308543,178.83190182,137.24004571,136.62084107,178.78536083
2007-10-31,135.25875027,159.18176762,188.18934533,134.0272061,190.39527165,122.53050225,160.81342141,175.79032175,198.34851177,127.92599681,225.26690879,169.22710053,144.35300206,113.10581442,124.12264751,125.68058836,124.20578587,146.08577177,160.93603379,202.26514761,145.59002246,98.21077049,139.07908927,134.41465812,131.96435724,169.91492731,119.45959457,183.81774416,150.22952488,181.89744143,161.12260845,167.22596527,133.26710849,146.3919955,110.96895153,132.71483029,176.6640021,158.9629363,182.48012575,136.34960077,134.40688206,134.60479059,130.32077624,157.60818306,167.39845787,182.47490739,177.25217607,136.58051309,135.53375768,177.57482366
2007-11-30,134.41125173,157.43345042,184.48981724,133.39544599,184.9109308,121.16120486,158.67084946,174.06473365,193.55912796,126.53683306,224.34914744,167.31577462,142.71159938,111.85350949,123.38616802,124.75734614,123.40378187,145.07433488,159.58350708,199.72775589,143.84922052,95.99924221,136.47234306,133.66885525,130.25493685,168.73671747,118.32965354,178.98688261,148.0241372,180.14792371,160.18356332,165.98981549,132.54221733,146.08463198,109.19770177,131.60112888,174.66719106,157.78155076,179.80125395,135.81898779,134.24164191,133.77421298,129.91029565,156.39657707,165.49679688,179.477002,175.36120521,135.43711223,134.11470038,176.4071943
2007-12-31,133.39029194,155.73426507,180.8257428,132.47009068,179.64787969,119.4683135,156.45150106,172.26659272,188.66659817,125.07888315,222.79782159,165.56372856,140.67925059,110.89643867,122.38267904,123.61635167,122.4212172,144.13121436,158.41505754,197.37198811,141.43883604,93.739431949,134.06552727,132.8421022,128.24598622,167.98682031,117.14729708,173.42741523,146.01119439,178.14046187,159.11896663,164.70234268,131.94143463,145.69619179,107.1171784,130.45673529,172.74059547,157.07774957,176.87648137,135.14546869,133.96648049,132.82713983,129.38915338,155.26002338,163.93674375,176.99393373,173.66016018,134.25417959,132.3546031,175.55408597
2008-01-31,132.71814086,154.69384869,177.27771103,131.40233692,174.66119812,117.99074448,154.65496341,170.61903715,183.77948358,123.84858809,220.86564375,164.43862617,138.82982006,110.31988544,121.24633358,122.7382478,121.81502875,143.36305417,157.69309839,194.90594839,139.36107668,91.514706627,132.1617848,132.24579142,126.54157734,167.71995131,116.2123812,167.91053907,144.40105864,176.409346,158.08156159,163.19436127,131.33713455,145.32504571,105.57175998,129.57588169,171.2191314,156.43388949,174.05276695,134.76769248,133.62437526,131.99739904,129.03708222,154.04733844,163.15053274,175.33599025,172.37758975,133.48544706,130.92050849,175.0704796
2008-02-29,132.66460292,154.55659392,173.9791371,130.54969569,169.91754836,117.71512797,153.6361377,169.71854321,179.27248345,123.18984907,219.33344798,163.95090356,137.70108426,109.99081206,120.74519296,122.83959816,121.82156021,142.83328137,157.27953212,192.72195012,138.63922911,89.8506125,131.05466635,131.82791917,125.92458984,167.55270297,115.94269005,162.85716333,143.48777412,175.30321714,157.46799186,161.78973414,131.24473444,145.33729813,105.29423786,129.40881895,170.38697969,156.07875068,171.72052759,134.68677859,133.4651102,131.40856292,128.88473164,153.30352939,163.04574245,173.9597449,171.48932966,133.40287181,130.59294436,175.14079826
2008-03-31,133.11745592,155.13306788,170.7890385,130.27115016,166.03934504,118.22940814,153.53206075,169.6090682,175.32872712,122.71678865,218.32559376,163.49756587,137.5463679,109.92168016,121.27018915,123.44841979,122.49768244,142.76654644,157.17724931,191.33493851,138.59367182,89.328073858,130.63651448,131.71386588,126.25292726,167.41134775,116.36510503,158.51031162,143.20285838,174.45829782,157.47131052,161.14905271,131.57926543,145.85317557,105.95154976,130.1358881,170.32434515,156.34125993,170.1768536,134.73489931,133.6869178,131.16411194,129.02054417,152.98093417,163.56325907,172.75355851,170.99474631,134.1255925,131.09708788,175.77919024
2008-04-30,133.77457116,156.23070144,167.97611964,130.44500865,163.0647763,118.85741541,153.87795574,169.50207878,171.63276618,122.20247171,217.59426055,162.74422587,137.69320922,110.30801038,122.20561796,124.01076773,123.37390172,143.38640662,157.3219647,190.22409173,138.68177347,89.625840195,130.86696042,131.98145324,127.1355199,167.66450493,117.30374031,154.72857499,143.36721999,173.92031206,157.61678158,161.63623929,132.22992001,146.86077118,106.94185967,131.2524605,170.51541624,156.8604513,169.22063965,134.7019082,134.41621937,131.30862686,129.50192863,152.55533503,164.41527735,172.1536389,170.75587004,135.16580184,131.88822486,176.75082945
2008-05-31,134.1660584,157.52361333,165.76752083,130.89437206,160.40914498,119.77134354,154.49142481,169.05240058,168.36757595,122.15755902,216.73824236,162.09913999,137.63846801,111.00734301,123.10874852,124.54630778,124.00926889,144.25975702,157.40171352,189.22338459,139.02661568,89.795282935,131.19926602,132.41240201,128.31594939,168.54254683,118.42914782,150.99958278,143.76793744,173.98147902,157.42946136,162.53031304,133.03915387,148.0645938,107.70362282,132.3611392,170.65254827,157.42211558,168.15422875,134.66875019,135.56056873,131.76973425,130.5078916,152.02087576,165.11594474,171.95168565,170.65870363,135.84930941,132.83856853,177.80028786
2008-06-30,134.20578141,158.55333235,162.93852416,131.40784808,158.2198676,120.73198898,155.15025477,168.44969161,165.36739836,122.13900418,215.67620805,161.82139887,137.44495796,111.74643815,123.79578443,125.00668428,124.3873263,144.81671891,157.43131599,188.39711743,139.68759584,89.721506064,131.39767006,132.47573874,129.11867114,169.50400861,119.2455342,147.23135997,144.1501644,174.30014722,157.14368369,163.42574877,133.44762231,149.11617501,108.11076231,133.25386742,170.22555797,158.00982703,166.77139016,134.62031353,136.65392184,132.1498968,131.46647431,151.4917203,165.44670302,171.48222803,169.97973261,136.13749263,133.4835782,178.49939737
2008-07-31,134.17103789,159.01548749,158.88994454,131.76435852,155.60442085,120.89894715,154.98348518,167.71237159,162.28319657,121.36176538,214.64601415,161.3249147,137.0776822,112.13340867,124.18364428,125.28900797,124.52238527,144.74030928,157.59971966,187.04825989,140.01681308,89.555463981,131.71066552,131.86753774,129.08598854,169.60003976,119.45295443,143.57527292,144.05583023,174.35202521,156.87142037,163.97733642,133.28473115,150.06738918,108.11684945,133.57675504,168.85998595,158.00987963,165.18563729,134.34333779,137.30597138,132.0956628,131.53349511,150.62222906,165.35980513,170.48326378,168.58003665,136.07023383,133.54761797,178.56053369
2008-08-31,133.74481759,158.73814757,154.66394937,131.76815257,152.40191441,120.1584811,153.70275692,166.71813654,158.92178433,119.79121087,213.08516738,159.84437938,135.7633279,112.12154097,124.31806898,124.98071739,124.37303056,144.14840149,157.49666572,184.946266,139.54657655,88.804964394,131.53400013,130.91003182,128.16431492,168.74465214,119.03836123,139.90893696,143.1517051,173.59464142,156.17794,163.27279691,132.46802636,150.85647608,107.47380879,132.98010559,166.80052863,157.03702209,163.25676523,133.98206996,137.48353314,131.60456838,131.00276409,149.09270319,164.79333515,169.20889147,166.95827426,135.43833258,133.0462647,177.96610293
2008-09-30,132.65876292,157.83162185,150.48821476,131.10077336,149.5847383,118.98977983,152.0423077,165.52827834,154.93416922,117.4393379,210.45142645,157.313391,133.6572293,111.40084039,124.02509406,124.00814551,123.759086,143.22652394,156.59247621,182.2297545,138.3175946,87.165568967,129.90156264,130.05002551,126.55715964,167.34160216,118.22417432,135.61430913,141.4787496,171.78872229,154.88735369,161.71265614,131.06064031,151.1576555,106.37342291,131.70727556,164.07501037,155.65294049,160.94642393,133.34073204,137.23782704,130.50161016,130.55077977,147.07484351,164.05013856,167.64939301,164.71859282,134.26920279,131.75965466,176.65182991
